match_id,date,season,batting_team,opponent,venue,over,ball,bowler,batter_runs,total_runs,is_wicket,dismissal_kind,arm,bowl_type,phase
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,0,2,TG Southee,0,1,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,0,3,TG Southee,1,1,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,0,5,TG Southee,0,0,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,0,6,TG Southee,1,1,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,1,1,Harbhajan Singh,0,0,False,,right,spin,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,1,2,Harbhajan Singh,1,1,False,,right,spin,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2,1,TG Southee,6,6,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2,2,TG Southee,2,2,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2,3,TG Southee,4,4,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2,4,TG Southee,4,4,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,2,5,TG Southee,1,1,False,,right,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,3,1,MJ McClenaghan,1,1,False,,left,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,3,3,MJ McClenaghan,2,2,False,,left,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,3,4,MJ McClenaghan,0,0,False,,left,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,3,5,MJ McClenaghan,0,0,False,,left,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,3,6,MJ McClenaghan,0,0,False,,left,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,4,6,Harbhajan Singh,1,1,False,,right,spin,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,5,1,MJ McClenaghan,1,1,False,,left,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,5,3,MJ McClenaghan,1,1,False,,left,pace,powerplay
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,6,1,Harbhajan Singh,1,1,False,,right,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,7,1,JJ Bumrah,0,0,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,7,2,JJ Bumrah,0,0,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,7,3,JJ Bumrah,1,1,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,7,5,JJ Bumrah,0,0,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,7,6,JJ Bumrah,1,1,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,8,1,Harbhajan Singh,4,4,False,,right,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,8,2,Harbhajan Singh,1,1,False,,right,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,8,4,Harbhajan Singh,1,1,False,,right,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,8,6,Harbhajan Singh,1,1,False,,right,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,9,1,HH Pandya,1,1,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,9,4,HH Pandya,0,0,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,9,5,HH Pandya,1,1,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,10,4,KH Pandya,1,1,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,10,6,KH Pandya,2,2,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,11,2,HH Pandya,1,1,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,11,5,HH Pandya,1,1,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,12,3,KH Pandya,2,2,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,12,4,KH Pandya,1,1,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,13,2,JJ Bumrah,1,1,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,13,5,JJ Bumrah,6,6,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,13,6,JJ Bumrah,4,4,False,,right,pace,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,14,2,KH Pandya,0,0,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,14,3,KH Pandya,0,0,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,14,4,KH Pandya,4,4,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,14,5,KH Pandya,1,1,False,,left,spin,middle
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,15,1,MJ McClenaghan,0,0,False,,left,pace,death
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,15,2,MJ McClenaghan,0,0,False,,left,pace,death
1082602,2017-04-14,2017,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,15,3,MJ McClenaghan,0,0,True,caught,left,pace,death
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,0,1,JD Unadkat,0,0,False,,left,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,0,2,JD Unadkat,0,0,False,,left,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,0,3,JD Unadkat,6,6,False,,left,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,0,4,JD Unadkat,1,1,False,,left,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,1,1,SN Thakur,4,4,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,1,2,SN Thakur,0,0,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,1,3,SN Thakur,0,0,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,1,4,SN Thakur,3,3,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,2,1,JD Unadkat,1,1,False,,left,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,3,1,SN Thakur,0,0,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,3,2,SN Thakur,4,4,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,3,3,SN Thakur,1,1,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,3,6,SN Thakur,4,4,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,4,3,DT Christian,0,0,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,4,4,DT Christian,0,0,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,4,5,DT Christian,2,2,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,4,6,DT Christian,1,1,False,,right,pace,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,5,1,BA Stokes,1,1,False,,,,powerplay
1082607,2017-04-16,2017,Royal Challengers Bangalore,Rising Pune Supergiant,M Chinnaswamy Stadium,5,3,BA Stokes,0,0,True,caught,,,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,0,2,DS Kulkarni,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,0,3,DS Kulkarni,1,1,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,0,5,DS Kulkarni,4,4,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,0,6,DS Kulkarni,1,1,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,1,1,Basil Thampi,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,1,2,Basil Thampi,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,1,3,Basil Thampi,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,1,4,Basil Thampi,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,1,5,Basil Thampi,4,4,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,1,6,Basil Thampi,1,1,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,2,1,DS Kulkarni,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,2,2,DS Kulkarni,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,2,3,DS Kulkarni,4,4,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,2,4,DS Kulkarni,4,4,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,2,5,DS Kulkarni,4,4,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,2,6,DS Kulkarni,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,3,4,Basil Thampi,1,1,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,4,1,AJ Tye,1,1,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,4,3,AJ Tye,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,4,4,AJ Tye,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,4,5,AJ Tye,0,0,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,4,6,AJ Tye,1,1,False,,right,pace,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,5,1,RA Jadeja,1,1,False,,left,spin,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,5,5,RA Jadeja,0,0,False,,left,spin,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,5,6,RA Jadeja,1,1,False,,left,spin,powerplay
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,6,1,S Kaushik,0,0,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,6,2,S Kaushik,1,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,6,4,S Kaushik,1,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,7,1,RA Jadeja,1,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,8,1,AJ Tye,0,0,False,,right,pace,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,8,2,AJ Tye,1,1,False,,right,pace,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,8,4,AJ Tye,1,1,False,,right,pace,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,8,6,AJ Tye,4,4,False,,right,pace,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,9,2,S Kaushik,1,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,10,2,DR Smith,1,1,False,,,,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,10,7,DR Smith,1,1,False,,,,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,11,1,DS Kulkarni,1,1,False,,right,pace,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,12,1,Basil Thampi,1,1,False,,right,pace,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,13,2,RA Jadeja,0,0,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,13,3,RA Jadeja,2,2,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,13,4,RA Jadeja,4,4,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,13,5,RA Jadeja,1,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,14,1,S Kaushik,2,2,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,14,2,S Kaushik,0,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,14,3,S Kaushik,1,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,14,5,S Kaushik,6,6,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,14,6,S Kaushik,1,1,False,,left,spin,middle
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,15,1,DS Kulkarni,1,1,False,,right,pace,death
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,15,3,DS Kulkarni,2,2,False,,right,pace,death
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,15,4,DS Kulkarni,2,2,False,,right,pace,death
1082610,2017-04-18,2017,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,15,5,DS Kulkarni,0,0,True,caught,right,pace,death
1082617,2017-04-23,2017,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,0,4,NM Coulter-Nile,0,0,True,caught,,,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,0,3,NB Singh,0,0,False,,,,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,0,4,NB Singh,1,1,False,,,,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,0,6,NB Singh,0,0,False,,,,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,1,3,Basil Thampi,0,0,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,1,4,Basil Thampi,0,0,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,1,5,Basil Thampi,6,6,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,1,6,Basil Thampi,0,0,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,2,2,NB Singh,0,0,False,,,,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,2,3,NB Singh,0,1,False,,,,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,3,1,Basil Thampi,0,1,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,3,2,Basil Thampi,1,1,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,3,4,Basil Thampi,2,2,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,3,5,Basil Thampi,0,0,False,,right,pace,powerplay
1082621,2017-04-27,2017,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,3,6,Basil Thampi,0,0,True,caught,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,0,2,DL Chahar,1,1,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,0,6,DL Chahar,1,1,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1,1,JD Unadkat,0,0,False,,left,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1,2,JD Unadkat,4,4,False,,left,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1,3,JD Unadkat,2,2,False,,left,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1,4,JD Unadkat,0,0,False,,left,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1,5,JD Unadkat,1,1,False,,left,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2,1,DL Chahar,4,4,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2,2,DL Chahar,0,0,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2,3,DL Chahar,4,4,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2,4,DL Chahar,4,4,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2,5,DL Chahar,1,1,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,3,4,JD Unadkat,1,1,False,,left,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,3,6,JD Unadkat,2,2,False,,left,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4,2,LH Ferguson,1,1,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,5,1,DT Christian,0,0,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,5,2,DT Christian,1,1,False,,right,pace,powerplay
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,6,3,Imran Tahir,0,0,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,6,4,Imran Tahir,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,6,6,Imran Tahir,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,7,1,LH Ferguson,1,1,False,,right,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,8,2,Washington Sundar,0,0,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,8,3,Washington Sundar,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,10,2,Washington Sundar,0,0,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,10,3,Washington Sundar,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,10,6,Washington Sundar,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,11,1,DT Christian,2,2,False,,right,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,11,2,DT Christian,1,1,False,,right,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,11,5,DT Christian,2,2,False,,right,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,11,6,DT Christian,1,1,False,,right,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,12,1,Imran Tahir,0,0,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,12,2,Imran Tahir,0,0,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,12,3,Imran Tahir,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,13,1,JD Unadkat,1,1,False,,left,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,13,3,JD Unadkat,0,0,False,,left,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,13,4,JD Unadkat,1,1,False,,left,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,13,6,JD Unadkat,1,1,False,,left,pace,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,14,1,Imran Tahir,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,14,5,Imran Tahir,1,1,False,,right,spin,middle
1082624,2017-04-29,2017,Royal Challengers Bangalore,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,15,1,JD Unadkat,1,1,False,,left,pace,death
