match_id,date,season,batting_team,opponent,venue,over,ball,bowler,batter_runs,total_runs,is_wicket,dismissal_kind,arm,bowl_type
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",1,4,JJ Bumrah,6,6,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",1,5,JJ Bumrah,0,0,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",1,6,JJ Bumrah,0,0,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",2,4,TA Boult,6,6,False,,left,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",2,5,TA Boult,0,1,False,,left,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",2,6,TA Boult,1,1,False,,left,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",3,3,HH Pandya,1,1,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",3,5,HH Pandya,1,1,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",4,1,SN Thakur,6,6,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",4,2,SN Thakur,4,4,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",4,3,SN Thakur,1,1,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",4,5,SN Thakur,6,6,False,,right,pace
1527686,2026-04-07,2026,Rajasthan Royals,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",4,6,SN Thakur,0,0,True,caught,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",0,3,B Kumar,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",0,4,B Kumar,0,0,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",0,5,B Kumar,0,0,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",0,6,B Kumar,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",2,1,Abhinandan Singh,0,0,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",2,2,Abhinandan Singh,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",2,3,Abhinandan Singh,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",2,4,Abhinandan Singh,1,1,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",2,6,Abhinandan Singh,6,6,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",3,3,JR Hazlewood,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",3,4,JR Hazlewood,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",3,5,JR Hazlewood,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",3,6,JR Hazlewood,6,6,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",4,2,B Kumar,6,6,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",4,3,B Kumar,6,6,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",4,4,B Kumar,0,0,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",4,5,B Kumar,0,0,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",4,6,B Kumar,4,4,False,,right,pace
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",6,1,KH Pandya,1,1,False,,left,spin
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",6,4,KH Pandya,1,1,False,,left,spin
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",6,6,KH Pandya,6,6,False,,left,spin
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",7,3,TH David,0,0,False,,right,spin
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",7,4,TH David,6,6,False,,right,spin
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",7,5,TH David,6,6,False,,right,spin
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",7,6,TH David,1,1,False,,right,spin
1527689,2026-04-10,2026,Rajasthan Royals,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",8,1,KH Pandya,0,0,True,caught,left,spin
1529264,2026-04-13,2026,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,2,PP Hinge,0,0,True,caught,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",0,2,VG Arora,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,1,Kartik Tyagi,4,4,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,2,Kartik Tyagi,0,0,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,3,Kartik Tyagi,4,4,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,4,Kartik Tyagi,0,0,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,5,Kartik Tyagi,0,0,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,6,Kartik Tyagi,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,1,C Green,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,1,VG Arora,4,4,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,2,VG Arora,4,4,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,3,VG Arora,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,5,VG Arora,4,4,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,6,VG Arora,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,1,SP Narine,0,0,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,2,SP Narine,6,6,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,3,SP Narine,0,0,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,4,SP Narine,0,0,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,5,SP Narine,0,0,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,6,SP Narine,0,0,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",5,4,C Green,6,6,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",5,5,C Green,0,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",5,6,C Green,0,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",5,7,C Green,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",6,1,SP Narine,1,1,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",6,6,SP Narine,0,0,False,,left,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",7,3,Kartik Tyagi,4,4,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",7,4,Kartik Tyagi,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",7,6,Kartik Tyagi,1,1,False,,right,pace
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",8,1,CV Varun,1,1,False,,right,spin
1529271,2026-04-19,2026,Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",8,4,CV Varun,0,0,True,caught,right,spin
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Prince Yadav,4,4,False,,right,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3,Prince Yadav,4,4,False,,right,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4,Prince Yadav,0,0,False,,right,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5,Prince Yadav,0,0,False,,right,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6,Prince Yadav,0,0,False,,right,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,1,Mohsin Khan,0,0,False,,left,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,2,Mohsin Khan,0,0,False,,left,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,3,Mohsin Khan,0,0,False,,left,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,4,Mohsin Khan,0,0,False,,left,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,5,Mohsin Khan,0,0,False,,left,pace
1529275,2026-04-22,2026,Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,6,Mohsin Khan,0,0,True,caught,left,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0,2,PP Hinge,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0,3,PP Hinge,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0,4,PP Hinge,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0,5,PP Hinge,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0,6,PP Hinge,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",1,6,PJ Cummins,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",2,6,E Malinga,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",3,1,PJ Cummins,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",4,1,E Malinga,4,4,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",4,2,E Malinga,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",4,3,E Malinga,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",4,4,E Malinga,2,2,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",4,5,E Malinga,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",4,6,E Malinga,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",5,5,Sakib Hussain,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",5,6,Sakib Hussain,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",6,1,Shivang Kumar,1,1,False,,left,spin
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",6,5,Shivang Kumar,6,6,False,,left,spin
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",6,6,Shivang Kumar,4,4,False,,left,spin
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",7,4,PJ Cummins,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",7,6,PJ Cummins,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",8,2,Sakib Hussain,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",8,3,Sakib Hussain,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",8,4,Sakib Hussain,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",8,6,Sakib Hussain,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",9,2,PP Hinge,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",9,4,PP Hinge,4,4,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",9,5,PP Hinge,0,0,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",9,6,PP Hinge,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",10,1,E Malinga,1,1,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",11,4,Shivang Kumar,4,4,False,,left,spin
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",11,5,Shivang Kumar,6,6,False,,left,spin
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",11,6,Shivang Kumar,0,0,False,,left,spin
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",13,2,Sakib Hussain,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",13,3,Sakib Hussain,4,4,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",13,4,Sakib Hussain,6,6,False,,right,pace
1529279,2026-04-25,2026,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",13,5,Sakib Hussain,0,0,True,lbw,right,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,2,Arshdeep Singh,0,0,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,3,Arshdeep Singh,0,0,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,4,Arshdeep Singh,6,6,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,5,Arshdeep Singh,4,4,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,6,Arshdeep Singh,4,4,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,2,LH Ferguson,0,0,False,,right,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,3,LH Ferguson,0,0,False,,right,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,4,LH Ferguson,4,4,False,,right,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,5,LH Ferguson,6,6,False,,right,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,6,LH Ferguson,6,6,False,,right,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,3,M Jansen,0,0,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,4,M Jansen,6,6,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,5,M Jansen,0,0,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,6,M Jansen,1,1,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,1,Arshdeep Singh,0,1,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,2,Arshdeep Singh,6,6,False,,left,pace
1529283,2026-04-28,2026,Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",3,3,Arshdeep Singh,0,0,True,caught,left,pace
1529286,2026-05-01,2026,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",1,4,KA Jamieson,4,4,False,,right,pace
1529286,2026-05-01,2026,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",1,5,KA Jamieson,0,0,True,bowled,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",0,2,Mohammed Siraj,6,6,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",0,3,Mohammed Siraj,0,0,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",0,4,Mohammed Siraj,2,2,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",0,5,Mohammed Siraj,0,0,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",0,6,Mohammed Siraj,0,1,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",0,7,Mohammed Siraj,1,1,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,1,K Rabada,2,2,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,2,K Rabada,6,6,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,3,K Rabada,6,6,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,4,K Rabada,0,0,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,5,K Rabada,0,0,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,6,K Rabada,1,1,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2,1,Mohammed Siraj,4,4,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2,2,Mohammed Siraj,0,0,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2,3,Mohammed Siraj,4,4,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2,4,Mohammed Siraj,4,4,False,,right,pace
1529295,2026-05-09,2026,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2,5,Mohammed Siraj,0,0,True,caught,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,1,L Ngidi,6,6,False,,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,2,L Ngidi,1,1,False,,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,1,MA Starc,0,1,False,,left,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,2,MA Starc,4,4,False,,left,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,3,MA Starc,0,0,False,,left,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,4,MA Starc,6,6,False,,left,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,5,MA Starc,1,1,False,,left,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",3,1,L Ngidi,4,4,False,,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",3,2,L Ngidi,0,0,False,,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",3,3,L Ngidi,1,1,False,,right,pace
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,1,T Vijay,4,4,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,2,T Vijay,0,0,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,3,T Vijay,4,4,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,4,T Vijay,0,0,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,5,T Vijay,4,4,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,6,T Vijay,6,6,False,,right,spin
1529305,2026-05-17,2026,Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",5,2,Mukesh Kumar,1,1,False,,right,pace
